#CHROM	POS	ERR4145453.preprocessed.bam
MN908947.3	1283	139
MN908947.3	1284	140
MN908947.3	1285	136
MN908947.3	1286	135
MN908947.3	1287	135
MN908947.3	1288	134
MN908947.3	1289	134
MN908947.3	1290	133
MN908947.3	1291	133
MN908947.3	1292	133
MN908947.3	1293	133
MN908947.3	1294	134
MN908947.3	1295	134
MN908947.3	1296	134
MN908947.3	1297	134
MN908947.3	1298	141
MN908947.3	1299	141
MN908947.3	1300	142
MN908947.3	1301	141
MN908947.3	1302	142
MN908947.3	1303	138
MN908947.3	1304	140
MN908947.3	1305	141
MN908947.3	1306	142
MN908947.3	1307	142
MN908947.3	1308	142
MN908947.3	1309	141
MN908947.3	1310	141
MN908947.3	1311	141
MN908947.3	1312	142
MN908947.3	1313	143
MN908947.3	1314	144
MN908947.3	1315	142
MN908947.3	1316	141
MN908947.3	1317	140
MN908947.3	1318	142
MN908947.3	1319	143
MN908947.3	1320	143
MN908947.3	1321	141
MN908947.3	1322	141
MN908947.3	1323	142
MN908947.3	1324	140
MN908947.3	1325	139
MN908947.3	1326	138
MN908947.3	1327	136
MN908947.3	1328	135
MN908947.3	1329	135
MN908947.3	1330	140
MN908947.3	1331	140
MN908947.3	1332	139
MN908947.3	1333	137
MN908947.3	1334	137
MN908947.3	1335	137
MN908947.3	1336	138
MN908947.3	1337	140
MN908947.3	1338	138
MN908947.3	1339	137
MN908947.3	1340	135
MN908947.3	1341	135
MN908947.3	1342	133
MN908947.3	1343	132
MN908947.3	1344	133
MN908947.3	1345	133
MN908947.3	1346	137
MN908947.3	1347	137
MN908947.3	1348	136
MN908947.3	1349	135
MN908947.3	1350	134
MN908947.3	1351	132
MN908947.3	1352	130
MN908947.3	1353	130
MN908947.3	1354	128
MN908947.3	1355	123
MN908947.3	1356	124
MN908947.3	1357	123
MN908947.3	1358	123
MN908947.3	1359	126
MN908947.3	1360	126
MN908947.3	1361	123
MN908947.3	1362	124
MN908947.3	1363	123
MN908947.3	1364	121
MN908947.3	1365	121
MN908947.3	1366	121
MN908947.3	1367	121
MN908947.3	1368	121
MN908947.3	1369	122
MN908947.3	1370	121
MN908947.3	1371	120
MN908947.3	1372	121
MN908947.3	1373	121
MN908947.3	1374	122
MN908947.3	1375	120
MN908947.3	1376	118
MN908947.3	1377	118
MN908947.3	1378	116
MN908947.3	1379	119
MN908947.3	1380	118
MN908947.3	1381	118
MN908947.3	1382	117
MN908947.3	1383	115
MN908947.3	1384	116
MN908947.3	1385	122
MN908947.3	1386	122
MN908947.3	1387	120
MN908947.3	1388	118
MN908947.3	1389	119
MN908947.3	1390	119
MN908947.3	1391	119
MN908947.3	1392	119
MN908947.3	1393	118
MN908947.3	1394	118
MN908947.3	1395	120
MN908947.3	1396	121
MN908947.3	1397	121
MN908947.3	1398	122
MN908947.3	1399	121
MN908947.3	1400	120
MN908947.3	1401	124
MN908947.3	1402	128
MN908947.3	1403	128
MN908947.3	1404	125
MN908947.3	1405	123
MN908947.3	1406	126
MN908947.3	1407	126
MN908947.3	1408	127
MN908947.3	1409	129
MN908947.3	1410	134
MN908947.3	1411	136
MN908947.3	1412	139
MN908947.3	1413	142
MN908947.3	1414	143
MN908947.3	1415	141
MN908947.3	1416	144
MN908947.3	1417	147
MN908947.3	1418	147
MN908947.3	1419	149
MN908947.3	1420	149
MN908947.3	1421	150
MN908947.3	1422	150
MN908947.3	1423	152
MN908947.3	1424	148
MN908947.3	1425	148
MN908947.3	1426	149
MN908947.3	1427	150
MN908947.3	1428	150
MN908947.3	1429	152
MN908947.3	1430	152
MN908947.3	1431	151
MN908947.3	1432	153
MN908947.3	1433	154
MN908947.3	1434	154
MN908947.3	1435	156
MN908947.3	1436	157
MN908947.3	1437	155
MN908947.3	1438	156
MN908947.3	1439	157
MN908947.3	1440	158
MN908947.3	1441	159
MN908947.3	1442	158
MN908947.3	1443	157
MN908947.3	1444	155
MN908947.3	1445	156
MN908947.3	1446	158
MN908947.3	1447	159
MN908947.3	1448	160
MN908947.3	1449	159
MN908947.3	1450	158
MN908947.3	1451	160
MN908947.3	1452	162
MN908947.3	1453	161
MN908947.3	1454	161
MN908947.3	1455	160
MN908947.3	1456	163
MN908947.3	1457	163
MN908947.3	1458	162
MN908947.3	1459	161
MN908947.3	1460	164
MN908947.3	1461	173
MN908947.3	1462	175
MN908947.3	1463	178
MN908947.3	1464	178
MN908947.3	1465	183
MN908947.3	1466	185
MN908947.3	1467	187
MN908947.3	1468	188
MN908947.3	1469	190
MN908947.3	1470	190
MN908947.3	1471	191
MN908947.3	1472	192
MN908947.3	1473	192
MN908947.3	1474	192
MN908947.3	1475	193
MN908947.3	1476	194
MN908947.3	1477	195
MN908947.3	1478	195
MN908947.3	1479	194
MN908947.3	1480	194
MN908947.3	1481	193
MN908947.3	1482	193
MN908947.3	1483	193
MN908947.3	1484	193
MN908947.3	1485	194
MN908947.3	1486	193
MN908947.3	1487	191
MN908947.3	1488	189
MN908947.3	1489	192
MN908947.3	1490	192
MN908947.3	1491	198
MN908947.3	1492	202
MN908947.3	1493	205
MN908947.3	1494	205
MN908947.3	1495	205
MN908947.3	1496	205
MN908947.3	1497	205
MN908947.3	1498	209
MN908947.3	1499	210
MN908947.3	1500	209
MN908947.3	1501	209
MN908947.3	1502	208
MN908947.3	1503	210
MN908947.3	1504	210
MN908947.3	1505	211
MN908947.3	1506	212
MN908947.3	1507	212
MN908947.3	1508	214
MN908947.3	1509	213
MN908947.3	1510	213
MN908947.3	1511	214
MN908947.3	1512	219
MN908947.3	1513	221
MN908947.3	1514	222
MN908947.3	1515	224
MN908947.3	1516	226
MN908947.3	1517	226
MN908947.3	1518	227
MN908947.3	1519	228
MN908947.3	1520	230
MN908947.3	1521	230
MN908947.3	1522	231
MN908947.3	1523	231
MN908947.3	1524	231
MN908947.3	1525	230
MN908947.3	1526	230
MN908947.3	1527	231
MN908947.3	1528	231
MN908947.3	1529	231
MN908947.3	1530	231
MN908947.3	1531	231
MN908947.3	1532	230
MN908947.3	1533	230
MN908947.3	1534	232
MN908947.3	1535	233
MN908947.3	1536	230
MN908947.3	1537	230
MN908947.3	1538	231
MN908947.3	1539	229
MN908947.3	1540	229
MN908947.3	1541	229
MN908947.3	1542	229
MN908947.3	1543	230
MN908947.3	1544	228
MN908947.3	1545	225
MN908947.3	1546	225
MN908947.3	1547	224
MN908947.3	1548	224
MN908947.3	1549	224
MN908947.3	1550	226
MN908947.3	1551	224
MN908947.3	1552	224
MN908947.3	1553	225
MN908947.3	1554	228
MN908947.3	1555	227
MN908947.3	1556	228
MN908947.3	1557	230
MN908947.3	1558	236
MN908947.3	1559	238
MN908947.3	1560	239
MN908947.3	1561	240
MN908947.3	1562	240
MN908947.3	1563	235
MN908947.3	1564	237
MN908947.3	1565	238
MN908947.3	1566	237
MN908947.3	1567	238
MN908947.3	1568	236
MN908947.3	1569	237
MN908947.3	1570	239
MN908947.3	1571	239
MN908947.3	1572	239
MN908947.3	1573	240
MN908947.3	1574	242
MN908947.3	1575	243
MN908947.3	1576	241
MN908947.3	1577	242
MN908947.3	1578	243
MN908947.3	1579	243
MN908947.3	1580	244
MN908947.3	1581	245
MN908947.3	1582	245
MN908947.3	1583	243
MN908947.3	1584	242
MN908947.3	1585	243
MN908947.3	1586	242
MN908947.3	1587	243
MN908947.3	1588	244
MN908947.3	1589	247
MN908947.3	1590	250
MN908947.3	1591	251
MN908947.3	1592	254
MN908947.3	1593	256
MN908947.3	1594	256
MN908947.3	1595	257
MN908947.3	1596	257
MN908947.3	1597	255
MN908947.3	1598	254
MN908947.3	1599	254
MN908947.3	1600	256
MN908947.3	1601	256
MN908947.3	1602	256
MN908947.3	1603	258
MN908947.3	1604	259
MN908947.3	1605	261
MN908947.3	1606	262
MN908947.3	1607	261
MN908947.3	1608	260
MN908947.3	1609	258
MN908947.3	1610	259
MN908947.3	1611	259
MN908947.3	1612	260
MN908947.3	1613	258
MN908947.3	1614	256
MN908947.3	1615	257
MN908947.3	1616	256
MN908947.3	1617	257
MN908947.3	1618	255
MN908947.3	1619	256
MN908947.3	1620	258
MN908947.3	1621	257
MN908947.3	1622	258
MN908947.3	1623	258
MN908947.3	1624	258
MN908947.3	1625	259
MN908947.3	1626	258
MN908947.3	1627	259
MN908947.3	1628	261
MN908947.3	1629	263
MN908947.3	1630	264
MN908947.3	1631	262
MN908947.3	1632	263
MN908947.3	1633	262
MN908947.3	1634	261
MN908947.3	1635	260
MN908947.3	1636	260
MN908947.3	1637	261
MN908947.3	1638	263
MN908947.3	1639	262
MN908947.3	1640	262
MN908947.3	1641	263
MN908947.3	1642	262
MN908947.3	1643	260
MN908947.3	1644	261
MN908947.3	1645	260
MN908947.3	1646	262
MN908947.3	1647	264
MN908947.3	1648	261
MN908947.3	1649	262
MN908947.3	1650	266
MN908947.3	1651	265
MN908947.3	1652	264
MN908947.3	1653	264
MN908947.3	1654	262
MN908947.3	1655	262
MN908947.3	1656	264
MN908947.3	1657	264
MN908947.3	1658	264
MN908947.3	1659	264
MN908947.3	1660	263
MN908947.3	1661	262
MN908947.3	1662	262
MN908947.3	1663	262
MN908947.3	1664	262
MN908947.3	1665	263
MN908947.3	1666	262
MN908947.3	1667	261
MN908947.3	1668	263
MN908947.3	1669	264
MN908947.3	1670	262
MN908947.3	1671	263
MN908947.3	1672	263
MN908947.3	1673	262
MN908947.3	1674	264
MN908947.3	1675	264
MN908947.3	1676	263
MN908947.3	1677	263
MN908947.3	1678	261
MN908947.3	1679	261
MN908947.3	1680	261
MN908947.3	1681	260
MN908947.3	1682	263
MN908947.3	1683	263
MN908947.3	1684	262
MN908947.3	1685	263
MN908947.3	1686	263
MN908947.3	1687	263
MN908947.3	1688	265
MN908947.3	1689	264
MN908947.3	1690	264
MN908947.3	1691	264
MN908947.3	1692	260
MN908947.3	1693	263
MN908947.3	1694	262
MN908947.3	1695	260
MN908947.3	1696	261
MN908947.3	1697	262
MN908947.3	1698	262
MN908947.3	1699	263
MN908947.3	1700	262
MN908947.3	1701	261
MN908947.3	1702	261
MN908947.3	1703	263
MN908947.3	1704	263
MN908947.3	1705	263
MN908947.3	1706	262
MN908947.3	1707	259
MN908947.3	1708	258
MN908947.3	1709	258
MN908947.3	1710	258
MN908947.3	1711	256
MN908947.3	1712	256
MN908947.3	1713	255
MN908947.3	1714	254
MN908947.3	1715	256
MN908947.3	1716	255
MN908947.3	1717	256
MN908947.3	1718	255
MN908947.3	1719	253
MN908947.3	1720	255
MN908947.3	1721	254
MN908947.3	1722	252
MN908947.3	1723	251
MN908947.3	1724	252
MN908947.3	1725	252
MN908947.3	1726	251
MN908947.3	1727	251
MN908947.3	1728	252
MN908947.3	1729	248
MN908947.3	1730	248
MN908947.3	1731	247
MN908947.3	1732	249
MN908947.3	1733	249
MN908947.3	1734	248
MN908947.3	1735	249
MN908947.3	1736	249
MN908947.3	1737	250
MN908947.3	1738	250
MN908947.3	1739	250
MN908947.3	1740	249
MN908947.3	1741	247
MN908947.3	1742	247
MN908947.3	1743	248
MN908947.3	1744	248
MN908947.3	1745	247
MN908947.3	1746	246
MN908947.3	1747	245
MN908947.3	1748	247
MN908947.3	1749	247
MN908947.3	1750	246
MN908947.3	1751	243
MN908947.3	1752	244
MN908947.3	1753	244
MN908947.3	1754	245
MN908947.3	1755	245
MN908947.3	1756	243
MN908947.3	1757	243
MN908947.3	1758	245
MN908947.3	1759	246
MN908947.3	1760	245
MN908947.3	1761	245
MN908947.3	1762	245
MN908947.3	1763	245
MN908947.3	1764	246
MN908947.3	1765	246
MN908947.3	1766	247
MN908947.3	1767	248
MN908947.3	1768	249
MN908947.3	1769	248
MN908947.3	1770	249
MN908947.3	1771	250
MN908947.3	1772	251
MN908947.3	1773	251
MN908947.3	1774	249
MN908947.3	1775	248
MN908947.3	1776	248
MN908947.3	1777	248
MN908947.3	1778	248
MN908947.3	1779	247
MN908947.3	1780	247
MN908947.3	1781	247
MN908947.3	1782	246
MN908947.3	1783	246
MN908947.3	1784	244
MN908947.3	1785	243
MN908947.3	1786	244
MN908947.3	1787	241
MN908947.3	1788	237
MN908947.3	1789	238
MN908947.3	1790	236
MN908947.3	1791	237
MN908947.3	1792	238
MN908947.3	1793	238
MN908947.3	1794	239
MN908947.3	1795	238
MN908947.3	1796	237
MN908947.3	1797	236
MN908947.3	1798	236
MN908947.3	1799	238
MN908947.3	1800	237
MN908947.3	1801	239
MN908947.3	1802	240
MN908947.3	1803	241
MN908947.3	1804	240
MN908947.3	1805	239
MN908947.3	1806	235
MN908947.3	1807	236
MN908947.3	1808	236
MN908947.3	1809	235
MN908947.3	1810	233
MN908947.3	1811	233
MN908947.3	1812	233
MN908947.3	1813	231
MN908947.3	1814	226
MN908947.3	1815	234
MN908947.3	1816	233
MN908947.3	1817	234
MN908947.3	1818	236
MN908947.3	1819	236
MN908947.3	1820	237
MN908947.3	1821	237
MN908947.3	1822	239
MN908947.3	1823	241
MN908947.3	1824	242
MN908947.3	1825	242
MN908947.3	1826	241
MN908947.3	1827	237
MN908947.3	1828	238
MN908947.3	1829	238
MN908947.3	1830	237
MN908947.3	1831	236
MN908947.3	1832	235
MN908947.3	1833	235
MN908947.3	1834	234
MN908947.3	1835	235
MN908947.3	1836	235
MN908947.3	1837	235
MN908947.3	1838	237
MN908947.3	1839	236
MN908947.3	1840	236
MN908947.3	1841	236
MN908947.3	1842	234
MN908947.3	1843	234
MN908947.3	1844	233
MN908947.3	1845	233
MN908947.3	1846	233
MN908947.3	1847	233
MN908947.3	1848	232
MN908947.3	1849	232
MN908947.3	1850	232
MN908947.3	1851	231
MN908947.3	1852	229
MN908947.3	1853	228
MN908947.3	1854	227
MN908947.3	1855	228
MN908947.3	1856	228
MN908947.3	1857	229
MN908947.3	1858	228
MN908947.3	1859	228
MN908947.3	1860	228
MN908947.3	1861	227
MN908947.3	1862	226
MN908947.3	1863	226
MN908947.3	1864	225
MN908947.3	1865	223
MN908947.3	1866	222
MN908947.3	1867	222
MN908947.3	1868	222
MN908947.3	1869	221
MN908947.3	1870	221
MN908947.3	1871	220
MN908947.3	1872	219
MN908947.3	1873	217
MN908947.3	1874	218
MN908947.3	1875	217
MN908947.3	1876	216
MN908947.3	1877	214
MN908947.3	1878	212
MN908947.3	1879	211
MN908947.3	1880	211
MN908947.3	1881	211
MN908947.3	1882	215
MN908947.3	1883	214
MN908947.3	1884	210
MN908947.3	1885	211
MN908947.3	1886	208
MN908947.3	1887	207
MN908947.3	1888	209
MN908947.3	1889	208
MN908947.3	1890	211
MN908947.3	1891	211
MN908947.3	1892	214
MN908947.3	1893	212
MN908947.3	1894	209
MN908947.3	1895	209
MN908947.3	1896	208
MN908947.3	1897	209
MN908947.3	1898	207
MN908947.3	1899	207
MN908947.3	1900	206
MN908947.3	1901	204
MN908947.3	1902	205
MN908947.3	1903	204
MN908947.3	1904	204
MN908947.3	1905	202
MN908947.3	1906	200
MN908947.3	1907	199
MN908947.3	1908	198
MN908947.3	1909	197
MN908947.3	1910	196
MN908947.3	1911	196
MN908947.3	1912	193
MN908947.3	1913	196
MN908947.3	1914	197
MN908947.3	1915	195
MN908947.3	1916	188
MN908947.3	1917	185
MN908947.3	1918	182
MN908947.3	1919	182
MN908947.3	1920	182
MN908947.3	1921	181
MN908947.3	1922	181
MN908947.3	1923	183
MN908947.3	1924	183
MN908947.3	1925	183
MN908947.3	1926	181
MN908947.3	1927	179
MN908947.3	1928	179
MN908947.3	1929	179
MN908947.3	1930	179
MN908947.3	1931	179
MN908947.3	1932	175
MN908947.3	1933	175
MN908947.3	1934	176
MN908947.3	1935	177
MN908947.3	1936	183
MN908947.3	1937	181
MN908947.3	1938	181
MN908947.3	1939	181
MN908947.3	1940	182
MN908947.3	1941	182
MN908947.3	1942	184
MN908947.3	1943	183
MN908947.3	1944	183
MN908947.3	1945	185
MN908947.3	1946	181
MN908947.3	1947	180
MN908947.3	1948	176
MN908947.3	1949	174
MN908947.3	1950	173
MN908947.3	1951	173
MN908947.3	1952	174
MN908947.3	1953	174
MN908947.3	1954	176
MN908947.3	1955	179
MN908947.3	1956	178
MN908947.3	1957	178
MN908947.3	1958	180
MN908947.3	1959	180
MN908947.3	1960	179
MN908947.3	1961	178
MN908947.3	1962	168
MN908947.3	1963	164
MN908947.3	1964	164
MN908947.3	1965	165
MN908947.3	1966	166
MN908947.3	1967	165
MN908947.3	1968	166
MN908947.3	1969	167
MN908947.3	1970	168
MN908947.3	1971	168
MN908947.3	1972	168
MN908947.3	1973	168
MN908947.3	1974	166
MN908947.3	1975	167
MN908947.3	1976	166
MN908947.3	1977	166
MN908947.3	1978	165
MN908947.3	1979	163
MN908947.3	1980	165
MN908947.3	1981	170
MN908947.3	1982	171
MN908947.3	1983	171
MN908947.3	1984	169
MN908947.3	1985	170
MN908947.3	1986	170
MN908947.3	1987	170
MN908947.3	1988	167
MN908947.3	1989	160
MN908947.3	1990	161
MN908947.3	1991	160
MN908947.3	1992	163
MN908947.3	1993	164
MN908947.3	1994	163
MN908947.3	1995	164
MN908947.3	1996	165
MN908947.3	1997	165
MN908947.3	1998	163
MN908947.3	1999	162
MN908947.3	2000	161
MN908947.3	2001	162
MN908947.3	2002	163
MN908947.3	2003	164
MN908947.3	2004	159
MN908947.3	2005	160
MN908947.3	2006	161
MN908947.3	2007	162
MN908947.3	2008	161
MN908947.3	2009	162
MN908947.3	2010	162
MN908947.3	2011	161
MN908947.3	2012	160
MN908947.3	2013	160
MN908947.3	2014	161
MN908947.3	2015	167
MN908947.3	2016	168
MN908947.3	2017	169
MN908947.3	2018	171
MN908947.3	2019	172
MN908947.3	2020	173
MN908947.3	2021	173
MN908947.3	2022	172
MN908947.3	2023	173
MN908947.3	2024	171
MN908947.3	2025	174
MN908947.3	2026	173
MN908947.3	2027	172
MN908947.3	2028	171
MN908947.3	2029	170
MN908947.3	2030	171
MN908947.3	2031	172
MN908947.3	2032	172
MN908947.3	2033	173
MN908947.3	2034	171
MN908947.3	2035	170
MN908947.3	2036	172
MN908947.3	2037	172
MN908947.3	2038	170
MN908947.3	2039	169
MN908947.3	2040	169
MN908947.3	2041	169
MN908947.3	2042	168
MN908947.3	2043	169
MN908947.3	2044	169
MN908947.3	2045	169
MN908947.3	2046	170
MN908947.3	2047	172
MN908947.3	2048	172
MN908947.3	2049	171
MN908947.3	2050	172
MN908947.3	2051	171
MN908947.3	2052	171
MN908947.3	2053	170
MN908947.3	2054	171
MN908947.3	2055	170
MN908947.3	2056	168
MN908947.3	2057	169
MN908947.3	2058	170
MN908947.3	2059	172
MN908947.3	2060	173
MN908947.3	2061	172
MN908947.3	2062	172
MN908947.3	2063	168
MN908947.3	2064	168
MN908947.3	2065	169
MN908947.3	2066	170
MN908947.3	2067	170
MN908947.3	2068	169
MN908947.3	2069	169
MN908947.3	2070	169
MN908947.3	2071	170
MN908947.3	2072	171
MN908947.3	2073	170
MN908947.3	2074	169
MN908947.3	2075	170
MN908947.3	2076	172
MN908947.3	2077	169
MN908947.3	2078	168
MN908947.3	2079	167
MN908947.3	2080	166
MN908947.3	2081	168
MN908947.3	2082	167
MN908947.3	2083	167
MN908947.3	2084	167
MN908947.3	2085	166
MN908947.3	2086	166
MN908947.3	2087	165
MN908947.3	2088	165
MN908947.3	2089	164
MN908947.3	2090	164
MN908947.3	2091	165
MN908947.3	2092	164
MN908947.3	2093	164
MN908947.3	2094	163
MN908947.3	2095	164
MN908947.3	2096	164
MN908947.3	2097	164
MN908947.3	2098	165
MN908947.3	2099	166
MN908947.3	2100	164
MN908947.3	2101	164
MN908947.3	2102	164
MN908947.3	2103	163
MN908947.3	2104	163
MN908947.3	2105	160
MN908947.3	2106	159
MN908947.3	2107	158
MN908947.3	2108	160
MN908947.3	2109	158
MN908947.3	2110	157
MN908947.3	2111	158
MN908947.3	2112	158
MN908947.3	2113	157
MN908947.3	2114	153
MN908947.3	2115	158
MN908947.3	2116	157
MN908947.3	2117	156
MN908947.3	2118	155
MN908947.3	2119	154
MN908947.3	2120	153
MN908947.3	2121	162
MN908947.3	2122	159
MN908947.3	2123	160
MN908947.3	2124	161
MN908947.3	2125	161
MN908947.3	2126	160
MN908947.3	2127	159
MN908947.3	2128	160
MN908947.3	2129	160
MN908947.3	2130	161
MN908947.3	2131	159
MN908947.3	2132	159
MN908947.3	2133	158
MN908947.3	2134	160
MN908947.3	2135	160
MN908947.3	2136	161
MN908947.3	2137	161
MN908947.3	2138	160
MN908947.3	2139	160
MN908947.3	2140	160
MN908947.3	2141	160
MN908947.3	2142	162
MN908947.3	2143	162
MN908947.3	2144	162
MN908947.3	2145	163
MN908947.3	2146	163
MN908947.3	2147	164
MN908947.3	2148	163
MN908947.3	2149	165
MN908947.3	2150	164
MN908947.3	2151	166
MN908947.3	2152	164
MN908947.3	2153	162
MN908947.3	2154	161
MN908947.3	2155	161
MN908947.3	2156	161
MN908947.3	2157	162
MN908947.3	2158	161
MN908947.3	2159	158
MN908947.3	2160	158
MN908947.3	2161	158
MN908947.3	2162	157
MN908947.3	2163	154
MN908947.3	2164	153
MN908947.3	2165	155
MN908947.3	2166	154
MN908947.3	2167	155
MN908947.3	2168	153
MN908947.3	2169	153
MN908947.3	2170	157
MN908947.3	2171	155
MN908947.3	2172	156
MN908947.3	2173	157
MN908947.3	2174	160
MN908947.3	2175	161
MN908947.3	2176	159
MN908947.3	2177	161
MN908947.3	2178	161
MN908947.3	2179	159
MN908947.3	2180	161
MN908947.3	2181	163
MN908947.3	2182	162
MN908947.3	2183	165
MN908947.3	2184	166
MN908947.3	2185	167
MN908947.3	2186	167
MN908947.3	2187	161
MN908947.3	2188	164
MN908947.3	2189	164
MN908947.3	2190	165
MN908947.3	2191	167
MN908947.3	2192	166
MN908947.3	2193	165
MN908947.3	2194	166
MN908947.3	2195	166
MN908947.3	2196	167
MN908947.3	2197	169
MN908947.3	2198	168
MN908947.3	2199	170
MN908947.3	2200	172
MN908947.3	2201	170
MN908947.3	2202	169
MN908947.3	2203	170
MN908947.3	2204	171
MN908947.3	2205	171
MN908947.3	2206	171
MN908947.3	2207	171
MN908947.3	2208	172
MN908947.3	2209	171
MN908947.3	2210	171
MN908947.3	2211	169
MN908947.3	2212	169
MN908947.3	2213	169
MN908947.3	2214	169
MN908947.3	2215	170
MN908947.3	2216	170
MN908947.3	2217	169
MN908947.3	2218	169
MN908947.3	2219	169
MN908947.3	2220	171
MN908947.3	2221	168
MN908947.3	2222	169
MN908947.3	2223	168
MN908947.3	2224	168
MN908947.3	2225	169
MN908947.3	2226	167
MN908947.3	2227	168
MN908947.3	2228	162
MN908947.3	2229	163
MN908947.3	2230	164
MN908947.3	2231	164
MN908947.3	2232	162
MN908947.3	2233	162
MN908947.3	2234	162
MN908947.3	2235	163
MN908947.3	2236	162
MN908947.3	2237	162
MN908947.3	2238	162
MN908947.3	2239	162
MN908947.3	2240	163
MN908947.3	2241	161
MN908947.3	2242	161
MN908947.3	2243	160
MN908947.3	2244	161
MN908947.3	2245	161
MN908947.3	2246	160
MN908947.3	2247	162
MN908947.3	2248	162
MN908947.3	2249	162
MN908947.3	2250	167
MN908947.3	2251	167
MN908947.3	2252	167
MN908947.3	2253	166
MN908947.3	2254	166
MN908947.3	2255	168
MN908947.3	2256	167
MN908947.3	2257	167
MN908947.3	2258	168
MN908947.3	2259	167
MN908947.3	2260	168
MN908947.3	2261	168
MN908947.3	2262	167
MN908947.3	2263	164
MN908947.3	2264	161
MN908947.3	2265	163
MN908947.3	2266	164
MN908947.3	2267	165
MN908947.3	2268	167
MN908947.3	2269	168
MN908947.3	2270	169
MN908947.3	2271	168
MN908947.3	2272	168
MN908947.3	2273	169
MN908947.3	2274	166
MN908947.3	2275	166
MN908947.3	2276	169
MN908947.3	2277	169
MN908947.3	2278	169
MN908947.3	2279	169
MN908947.3	2280	173
MN908947.3	2281	174
MN908947.3	2282	176
MN908947.3	2283	176
MN908947.3	2284	177
MN908947.3	2285	177
MN908947.3	2286	177
MN908947.3	2287	179
MN908947.3	2288	180
MN908947.3	2289	181
MN908947.3	2290	180
MN908947.3	2291	182
MN908947.3	2292	182
MN908947.3	2293	183
MN908947.3	2294	180
MN908947.3	2295	175
MN908947.3	2296	176
MN908947.3	2297	175
MN908947.3	2298	175
MN908947.3	2299	173
MN908947.3	2300	174
MN908947.3	2301	175
MN908947.3	2302	175
MN908947.3	2303	177
MN908947.3	2304	178
MN908947.3	2305	177
MN908947.3	2306	177
MN908947.3	2307	178
MN908947.3	2308	177
MN908947.3	2309	177
MN908947.3	2310	177
MN908947.3	2311	177
MN908947.3	2312	178
MN908947.3	2313	178
MN908947.3	2314	177
MN908947.3	2315	177
MN908947.3	2316	178
MN908947.3	2317	180
MN908947.3	2318	180
MN908947.3	2319	180
MN908947.3	2320	180
MN908947.3	2321	179
MN908947.3	2322	178
MN908947.3	2323	178
MN908947.3	2324	176
MN908947.3	2325	173
MN908947.3	2326	172
MN908947.3	2327	171
MN908947.3	2328	171
MN908947.3	2329	172
MN908947.3	2330	171
MN908947.3	2331	172
MN908947.3	2332	171
MN908947.3	2333	171
MN908947.3	2334	170
MN908947.3	2335	169
MN908947.3	2336	170
MN908947.3	2337	170
MN908947.3	2338	168
MN908947.3	2339	167
MN908947.3	2340	166
MN908947.3	2341	165
MN908947.3	2342	165
MN908947.3	2343	165
MN908947.3	2344	165
MN908947.3	2345	162
MN908947.3	2346	161
MN908947.3	2347	160
MN908947.3	2348	158
MN908947.3	2349	157
MN908947.3	2350	157
MN908947.3	2351	159
MN908947.3	2352	159
MN908947.3	2353	159
MN908947.3	2354	157
MN908947.3	2355	158
MN908947.3	2356	157
MN908947.3	2357	159
MN908947.3	2358	158
MN908947.3	2359	153
MN908947.3	2360	153
MN908947.3	2361	152
MN908947.3	2362	153
MN908947.3	2363	154
MN908947.3	2364	154
MN908947.3	2365	154
MN908947.3	2366	154
MN908947.3	2367	153
MN908947.3	2368	153
MN908947.3	2369	158
MN908947.3	2370	157
MN908947.3	2371	156
MN908947.3	2372	155
MN908947.3	2373	156
MN908947.3	2374	156
MN908947.3	2375	156
MN908947.3	2376	157
MN908947.3	2377	156
MN908947.3	2378	155
MN908947.3	2379	155
MN908947.3	2380	155
